,identifier,cluster,size,is_representative,identity
897,AF-A0AAV9R8A6-F1-mo,304,828,True,100.0
898,AF-A0AAV9R8A6-F1-mo,304,828,False,100.0
899,AF-A0A0K0FWJ2-F1-mo,305,828,True,100.0
900,AF-A0A0K0FWJ2-F1-mo,305,828,False,100.0
901,AF-A0A498LX91-F1-mo,306,827,True,100.0
902,AF-A0A498LX91-F1-mo,306,827,False,100.0
903,AF-A0A653DI00-F1-mo,307,826,True,100.0
904,AF-A0A653DI00-F1-mo,307,826,False,100.0
905,AF-A0A821T6Y7-F1-mo,308,826,True,100.0
906,AF-A0A821T6Y7-F1-mo,308,826,False,100.0
907,AF-A0A820P5W6-F1-mo,308,428,False,93.69
908,AF-M4BPS6-F1-model_,309,826,True,100.0
909,AF-M4BPS6-F1-model_,309,826,False,100.0
910,AF-A0A267FZ22-F1-mo,310,823,True,100.0
911,AF-A0A267FZ22-F1-mo,310,823,False,100.0
912,AF-N6TAG7-F1-model_,311,822,True,100.0
913,AF-N6TAG7-F1-model_,311,822,False,100.0
914,AF-A0A060Y0R6-F1-mo,312,821,True,100.0
915,AF-A0A060Y0R6-F1-mo,312,821,False,100.0
916,AF-A0A067RJC4-F1-mo,313,821,True,100.0
917,AF-A0A067RJC4-F1-mo,313,821,False,100.0
918,AF-A0A915ALZ1-F1-mo,314,819,True,100.0
919,AF-A0A915APU9-F1-mo,314,376,False,99.2
920,AF-A0A915ALZ1-F1-mo,314,819,False,100.0
921,AF-A0A915APU9-F1-mo,314,376,False,99.2
922,AF-A0A7S3SFH1-F1-mo,315,817,True,100.0
923,AF-A0A7S3WEJ8-F1-mo,315,683,False,92.24
924,AF-A0A6V2RNN4-F1-mo,315,687,False,98.54
925,AF-A0A6V2RNN4-F1-mo,315,687,False,98.54
926,AF-A0A7S3SFH1-F1-mo,315,817,False,100.0
927,AF-A0A183LV05-F1-mo,316,815,True,100.0
928,AF-A0A183LV05-F1-mo,316,815,False,100.0
929,AF-A0A183TW26-F1-mo,317,814,True,100.0
930,AF-A0A183TW26-F1-mo,317,814,False,100.0
931,AF-A0A0Q9X2B4-F1-mo,318,810,True,100.0
932,AF-A0A0Q9X2B4-F1-mo,318,810,False,100.0
933,AF-A0A6J1YUZ4-F1-mo,319,809,True,100.0
934,AF-A0A6J1YUZ4-F1-mo,319,809,False,100.0
935,AF-A0A3R7WY44-F1-mo,320,808,True,100.0
936,AF-A0A3R7WY44-F1-mo,320,808,False,100.0
937,AF-A0A653DJD9-F1-mo,321,807,True,100.0
938,AF-A0A653DJD9-F1-mo,321,807,False,100.0
939,AF-A0A0Q9W7V8-F1-mo,322,806,True,100.0
940,AF-V3ZZC9-F1-model_,323,805,True,100.0
941,AF-V3ZZC9-F1-model_,323,805,False,100.0
942,AF-A0A7R9AX44-F1-mo,324,803,True,100.0
943,AF-A0A653DVP8-F1-mo,325,709,False,100.0
944,AF-A0A653DW18-F1-mo,325,799,True,100.0
945,AF-A0A653DVP8-F1-mo,325,709,False,100.0
946,AF-A0A653DW18-F1-mo,325,799,False,100.0
947,AF-A0A151PJG2-F1-mo,326,797,True,100.0
948,AF-A0A151PJG2-F1-mo,326,797,False,100.0
949,AF-A0A0C2CLK3-F1-mo,327,794,True,100.0
950,AF-A0A0C2CLK3-F1-mo,327,794,False,100.0
951,AF-A0A418AF49-F1-mo,328,793,True,100.0
952,AF-A0A418AF49-F1-mo,328,793,False,100.0
953,AF-A0A8S2P9Z6-F1-mo,329,793,True,100.0
954,AF-A0A8S2P9Z6-F1-mo,329,793,False,100.0
955,AF-A0A914FRR9-F1-mo,330,791,True,100.0
956,AF-A0A914FRR9-F1-mo,330,791,False,100.0
957,AF-A0AAD3M1G6-F1-mo,331,790,True,100.0
958,AF-A0AAD3M1G6-F1-mo,331,790,False,100.0
959,AF-V8NFU7-F1-model_,332,789,True,100.0
960,AF-V8NFU7-F1-model_,332,789,False,100.0
961,AF-A0A9P0GMA9-F1-mo,333,789,True,100.0
962,AF-A0A9P0GMA9-F1-mo,333,789,False,100.0
963,AF-A0A060X2S1-F1-mo,334,788,True,100.0
964,AF-A0A060X2S1-F1-mo,334,788,False,100.0
965,AF-A0A819HK95-F1-mo,335,788,True,100.0
966,AF-A0A819HK95-F1-mo,335,788,False,100.0
967,AF-G9L1K3-F1-model_,336,785,True,100.0
968,AF-U6D7K1-F1-model_,336,477,False,95.39
969,AF-A0A2J8RVI1-F1-mo,336,183,False,90.16
970,AF-A0A2J8RVI1-F1-mo,336,183,False,90.16
971,AF-U6D7K1-F1-model_,336,477,False,95.39
972,AF-G9L1K3-F1-model_,336,785,False,100.0
973,AF-B7PSR6-F1-model_,337,785,True,100.0
974,AF-B7PSR6-F1-model_,337,785,False,100.0
975,AF-A0A6G3MDU1-F1-mo,338,785,True,100.0
976,AF-A0A6G3MDU1-F1-mo,338,785,False,100.0
977,AF-A0AAV2LVJ1-F1-mo,339,783,True,100.0
978,AF-A0AAV2LVJ1-F1-mo,339,783,False,100.0
979,AF-A0A812QIN9-F1-mo,340,780,True,100.0
980,AF-A0A812QIN9-F1-mo,340,780,False,100.0
981,AF-A0A183T903-F1-mo,341,777,True,100.0
982,AF-A0A183T903-F1-mo,341,777,False,100.0
983,AF-A0A7S1I0S6-F1-mo,342,776,True,100.0
984,AF-A0A7S1I0S6-F1-mo,342,776,False,100.0
985,AF-A0A8J4TZQ9-F1-mo,343,773,True,100.0
986,AF-A0A8J4TZQ9-F1-mo,343,773,False,100.0
987,AF-A0A0D8XKP2-F1-mo,344,773,True,100.0
988,AF-A0A0D8XKP2-F1-mo,344,773,False,100.0
989,AF-A0AAD4R722-F1-mo,345,772,True,100.0
990,AF-A0AAD4R722-F1-mo,345,772,False,100.0
991,AF-A0A2A2M0E5-F1-mo,346,766,True,100.0
992,AF-A0A2A2M0E5-F1-mo,346,766,False,100.0
993,AF-A0AAD6NPW5-F1-mo,347,766,True,100.0
994,AF-A0AAD6NPW5-F1-mo,347,766,False,100.0
995,AF-A0A819H799-F1-mo,348,762,True,100.0
996,AF-A0A819H799-F1-mo,348,762,False,100.0
997,AF-A0AAW2WBM4-F1-mo,349,761,True,100.0
998,AF-A0AAW2WBM4-F1-mo,349,761,False,100.0
999,AF-A0A3N0YZV0-F1-mo,350,758,True,100.0
1000,AF-A0A3N0YZV0-F1-mo,350,758,False,100.0
1001,AF-A0A821AY38-F1-mo,351,756,True,100.0
1002,AF-A0A821AY38-F1-mo,351,756,False,100.0
1003,AF-A0A1I8GRR1-F1-mo,352,754,True,100.0
1004,AF-A0A1I8GRR1-F1-mo,352,754,False,100.0
1005,AF-A0A1S3M010-F1-mo,353,753,True,100.0
1006,AF-A0A1S3M010-F1-mo,353,753,False,100.0
1007,AF-A0AAE9ADI6-F1-mo,354,753,True,100.0
1008,AF-A0AAE9ABN6-F1-mo,354,205,False,90.73
1009,AF-A0AAE9ADI6-F1-mo,354,753,False,100.0
1010,AF-A0A0D6MA53-F1-mo,355,752,True,100.0
1011,AF-A0A0D6MA53-F1-mo,355,752,False,100.0
1012,AF-A0AAW0NJJ2-F1-mo,356,750,True,100.0
1013,AF-A0AAW0NJJ2-F1-mo,356,750,False,100.0
1014,AF-A0A820HPW4-F1-mo,357,749,True,100.0
1015,AF-A0A821WJP8-F1-mo,357,454,False,92.29
1016,AF-A0A820HPW4-F1-mo,357,749,False,100.0
1017,AF-A0A821WJP8-F1-mo,357,454,False,92.29
1018,AF-A0A1S3HSM4-F1-mo,358,748,True,100.0
1019,AF-A0A1S3HSM4-F1-mo,358,748,False,100.0
1020,AF-A0A4C1UY82-F1-mo,359,748,True,100.0
1021,AF-A0A4C1UY82-F1-mo,359,748,False,100.0
1022,AF-A0A819HCB6-F1-mo,360,747,True,100.0
1023,AF-A0A819HCB6-F1-mo,360,747,False,100.0
1024,AF-A0A8J4SRX6-F1-mo,361,745,True,100.0
1025,AF-A0A8J4SRX6-F1-mo,361,745,False,100.0
1026,AF-A0A0M3K839-F1-mo,362,745,True,100.0
1027,AF-A0A0M3K839-F1-mo,362,745,False,100.0
1028,AF-A0A914TIV3-F1-mo,363,743,True,100.0
1029,AF-A0A914YA38-F1-mo,363,504,False,91.27
1030,AF-A0A914TIV3-F1-mo,363,743,False,100.0
1031,AF-A0A914YA38-F1-mo,363,504,False,91.27
1032,AF-C5KDI0-F1-model_,364,743,True,100.0
1033,AF-C5KDI0-F1-model_,364,743,False,100.0
1034,AF-A0AAF3EM81-F1-mo,365,742,True,100.0
1035,AF-A0AAF3EM81-F1-mo,365,742,False,100.0
1036,AF-A0A1W0X1X0-F1-mo,366,740,True,100.0
1037,AF-A0A1W0X1X0-F1-mo,366,740,False,100.0
1038,AF-A0A183AU97-F1-mo,367,738,True,100.0
1039,AF-A0A183AU97-F1-mo,367,738,False,100.0
1040,AF-A0A9D3RZT4-F1-mo,368,736,True,100.0
1041,AF-A0A9D3RZT4-F1-mo,368,736,False,100.0
1042,AF-A0A1I7S5E3-F1-mo,369,736,True,100.0
1043,AF-A0A1I7S5E3-F1-mo,369,736,False,100.0
1044,AF-A0A0N5AVK8-F1-mo,370,734,True,100.0
1045,AF-A0A0N5AVK8-F1-mo,370,734,False,100.0
1046,AF-A0AAW2UT49-F1-mo,371,734,True,100.0
1047,AF-A0AAW2UT49-F1-mo,371,734,False,100.0
1048,AF-A0A226NGJ2-F1-mo,372,734,True,100.0
1049,AF-A0A226NGJ2-F1-mo,372,734,False,100.0
1050,AF-A0A835ZIV2-F1-mo,373,734,True,100.0
1051,AF-A0A835ZIV2-F1-mo,373,734,False,100.0
1052,AF-A0A8C2GDG4-F1-mo,374,733,True,100.0
1053,AF-A0A8C2GDG4-F1-mo,374,733,False,100.0
1054,AF-A0AAV9SND7-F1-mo,375,733,True,100.0
1055,AF-A0AAV9SND7-F1-mo,375,733,False,100.0
1056,AF-A0A158PIP0-F1-mo,376,733,True,100.0
1057,AF-A0A158PIP0-F1-mo,376,733,False,100.0
1058,AF-A0AAV2LVJ0-F1-mo,377,731,True,100.0
1059,AF-A0AAV2LVJ0-F1-mo,377,731,False,100.0
1060,AF-A0A7F8K7I5-F1-mo,378,727,True,100.0
1061,AF-A0A484GQI8-F1-mo,378,287,False,91.64
1062,AF-A0A484GQI8-F1-mo,378,287,False,91.64
1063,AF-A0A7F8K7I5-F1-mo,378,727,False,100.0
1064,AF-A0A7F8RJW4-F1-mo,379,724,True,100.0
1065,AF-A0A7F8RJW4-F1-mo,379,724,False,100.0
1066,AF-A0A914WY87-F1-mo,380,723,True,100.0
1067,AF-A0A914WP45-F1-mo,380,223,False,93.72
1068,AF-A0A914WP45-F1-mo,380,223,False,93.72
1069,AF-A0A914WY87-F1-mo,380,723,False,100.0
1070,AF-A0A8S1L3E7-F1-mo,381,722,True,100.0
1071,AF-A0A8S1L3E7-F1-mo,381,722,False,100.0
1072,AF-A0ABD2Z9J9-F1-mo,382,719,True,100.0
1073,AF-A0ABD2Z9J9-F1-mo,382,719,False,100.0
1074,AF-A0A914XDQ8-F1-mo,383,718,True,100.0
1075,AF-A0A914XDQ8-F1-mo,383,718,False,100.0
1076,AF-A0AAD9PAP4-F1-mo,384,717,True,100.0
1077,AF-A0AAD9PAP4-F1-mo,384,717,False,100.0
1078,AF-A0AAD7SSI6-F1-mo,385,716,True,100.0
1079,AF-A0AAD7SSI6-F1-mo,385,716,False,100.0
1080,AF-X6N1S8-F1-model_,386,714,True,100.0
1081,AF-X6N1S8-F1-model_,386,714,False,100.0
1082,AF-A0A8B6D5U3-F1-mo,387,713,True,100.0
1083,AF-A0A8B6D5U3-F1-mo,387,713,False,100.0
1084,AF-A0A7S3SK61-F1-mo,388,713,True,100.0
1085,AF-A0A7S3SK61-F1-mo,388,713,False,100.0
1086,AF-A0A819EIX6-F1-mo,389,637,False,97.02
1087,AF-A0A820WYB2-F1-mo,389,713,True,100.0
1088,AF-A0A815V8P8-F1-mo,389,347,False,100.0
1089,AF-A0A819EIX6-F1-mo,389,637,False,97.02
1090,AF-A0A815V8P8-F1-mo,389,347,False,100.0
1091,AF-A0A820WYB2-F1-mo,389,713,False,100.0
1092,AF-A0A7R9P7Y6-F1-mo,390,711,True,100.0
1093,AF-A0A7R9P7Y6-F1-mo,390,711,False,100.0
1094,AF-A0A974HE43-F1-mo,391,710,True,100.0
1095,AF-A0A974HE43-F1-mo,391,710,False,100.0
1096,AF-A0A9P1CHE5-F1-mo,392,710,True,100.0
1097,AF-A0A9P1CHE5-F1-mo,392,710,False,100.0
1098,AF-A0A7F8QAV2-F1-mo,393,705,True,100.0
1099,AF-A0A9X9Q1N0-F1-mo,393,257,False,98.83
1100,AF-G9L408-F1-model_,393,306,False,95.1
1101,AF-A0A8M1M550-F1-mo,393,270,False,99.63
1102,AF-A0A9X9Q1N0-F1-mo,393,257,False,98.83
1103,AF-A0A8M1M550-F1-mo,393,270,False,99.63
1104,AF-G9L408-F1-model_,393,306,False,95.1
1105,AF-A0A7F8QAV2-F1-mo,393,705,False,100.0
1106,AF-A0A3Q2E540-F1-mo,394,703,True,100.0
1107,AF-A0A3Q2E540-F1-mo,394,703,False,100.0
1108,AF-A0A7R8ZB90-F1-mo,395,701,True,100.0
1109,AF-A0A7R8ZB90-F1-mo,395,701,False,100.0
1110,AF-A0A914W9E5-F1-mo,396,701,True,100.0
1111,AF-A0A914W9E5-F1-mo,396,701,False,100.0
1112,AF-A0AAV2HH44-F1-mo,397,700,True,100.0
1113,AF-A0AAV2HH44-F1-mo,397,700,False,100.0
1114,AF-A0A1I8IUL1-F1-mo,398,457,False,93.65
1115,AF-A0A1I8IZC9-F1-mo,398,698,True,100.0
1116,AF-A0A1I8IUL1-F1-mo,398,457,False,93.65
1117,AF-A0A1Z5LH12-F1-mo,399,697,True,100.0
1118,AF-A0A293MGG2-F1-mo,399,469,False,91.47
1119,AF-A0A1Z5LH12-F1-mo,399,697,False,100.0
1120,AF-A0A293MGG2-F1-mo,399,469,False,91.47
1121,AF-A0ABD2QNI6-F1-mo,400,690,True,100.0
1122,AF-A0ABD2QNI6-F1-mo,400,690,False,100.0
1123,AF-G0PEK7-F1-model_,401,690,True,100.0
1124,AF-G0PEK7-F1-model_,401,690,False,100.0
1125,AF-A0A8K0K6C6-F1-mo,402,690,True,100.0
1126,AF-A0A8K0K6C6-F1-mo,402,690,False,100.0
1127,AF-A0A822ATN0-F1-mo,403,687,True,100.0
1128,AF-A0A822ATN0-F1-mo,403,687,False,100.0
1129,AF-A0A7S1QMS3-F1-mo,404,687,True,100.0
1130,AF-A0A7S1QMS3-F1-mo,404,687,False,100.0
1131,AF-A0A914Y1Z1-F1-mo,405,686,True,100.0
1132,AF-A0A914Y1Z1-F1-mo,405,686,False,100.0
1133,AF-A0AA88LJ86-F1-mo,406,685,True,100.0
1134,AF-A0AA88LJ86-F1-mo,406,685,False,100.0
1135,AF-A0A556VCH7-F1-mo,407,685,True,100.0
1136,AF-A0A556VCH7-F1-mo,407,685,False,100.0
1137,AF-A0A158QWY7-F1-mo,408,684,True,100.0
1138,AF-A0A158QWY7-F1-mo,408,684,False,100.0
1139,AF-A0A1B0CLH2-F1-mo,409,682,True,100.0
1140,AF-A0A1B0CLH2-F1-mo,409,682,False,100.0
1141,AF-A0A0Q9WFA2-F1-mo,410,680,True,100.0
1142,AF-A0A0Q9WFA2-F1-mo,410,680,False,100.0
1143,AF-A7RMM3-F1-model_,411,680,True,100.0
1144,AF-A7RMM3-F1-model_,411,680,False,100.0
1145,AF-K1RGF7-F1-model_,412,678,True,100.0
1146,AF-K1RGF7-F1-model_,412,678,False,100.0
1147,AF-A0A2P4SQD4-F1-mo,413,677,True,100.0
1148,AF-A0A2P4SQD4-F1-mo,413,677,False,100.0
1149,AF-A0A183H0E9-F1-mo,414,675,True,100.0
1150,AF-A0A183H0E9-F1-mo,414,675,False,100.0
1151,AF-A0A6A4LSQ3-F1-mo,415,674,True,100.0
1152,AF-A0A6A4LSQ3-F1-mo,415,674,False,100.0
1153,AF-A0AAJ8B0T9-F1-mo,416,671,True,100.0
1154,AF-A0AAJ8B0T9-F1-mo,416,671,False,100.0
1155,AF-A0AAJ7Q7N5-F1-mo,416,273,False,100.0
1156,AF-A0A183DPV4-F1-mo,417,671,True,100.0
1157,AF-A0A183DPV4-F1-mo,417,671,False,100.0
1158,AF-A0A8R1DPN1-F1-mo,418,670,True,100.0
1159,AF-A0A8R1DPN1-F1-mo,418,670,False,100.0
1160,AF-G0R6D7-F1-model_,419,667,True,100.0
1161,AF-G0R6D7-F1-model_,419,667,False,100.0
1162,AF-A0A087UY53-F1-mo,420,667,True,100.0
1163,AF-A0A087UY53-F1-mo,420,667,False,100.0
1164,AF-G3N9E4-F1-model_,421,666,True,100.0
1165,AF-G3N9E4-F1-model_,421,666,False,100.0
1166,AF-A0A5C6PHQ5-F1-mo,422,663,True,100.0
1167,AF-A0A5C6PHQ5-F1-mo,422,663,False,100.0
1168,AF-A0A5N4CHM3-F1-mo,423,661,True,100.0
1169,AF-A0A5N4CH41-F1-mo,423,461,False,100.0
1170,AF-A0A5N4CHM3-F1-mo,423,661,False,100.0
1171,AF-A0A5N4CH41-F1-mo,423,461,False,100.0
1172,AF-A0AAE9A6J5-F1-mo,424,659,True,100.0
1173,AF-A0AAE9A6J5-F1-mo,424,659,False,100.0
1174,AF-A0AAV1A2G6-F1-mo,425,655,True,100.0
1175,AF-A0AAV1A2G6-F1-mo,425,655,False,100.0
1176,AF-A0A653DHF1-F1-mo,426,654,True,100.0
1177,AF-A0A653DHF1-F1-mo,426,654,False,100.0
1178,AF-A0A1I8EJ69-F1-mo,427,654,True,100.0
1179,AF-A0A1I8EJ69-F1-mo,427,654,False,100.0
1180,AF-A0A0G4ILN4-F1-mo,428,652,True,100.0
1181,AF-A0A0G4ILN4-F1-mo,428,652,False,100.0
1182,AF-A0A9P0E2U6-F1-mo,429,652,True,100.0
1183,AF-A0A9P0E2U6-F1-mo,429,652,False,100.0
1184,AF-V5I8F8-F1-model_,430,649,True,100.0
1185,AF-V5GQ20-F1-model_,430,351,False,90.31
1186,AF-V5I8F8-F1-model_,430,649,False,100.0
1187,AF-V5GQ20-F1-model_,430,351,False,90.31
1188,AF-A0AAR2KWH7-F1-mo,431,648,True,100.0
1189,AF-A0AAR2KWH7-F1-mo,431,648,False,100.0
1190,AF-A0A091DNK6-F1-mo,432,648,True,100.0
1191,AF-A0A091DNK6-F1-mo,432,648,False,100.0
1192,AF-A0A8B9HS83-F1-mo,433,645,True,100.0
1193,AF-A0A8B9HS83-F1-mo,433,645,False,100.0
1194,AF-A0A0N5DC76-F1-mo,434,644,True,100.0
1195,AF-A0A0N5DC76-F1-mo,434,644,False,100.0
1196,AF-A0A1V4J962-F1-mo,435,643,True,100.0
1197,AF-A0A7K6B9B9-F1-mo,435,234,False,93.59
1198,AF-A0A851ESU4-F1-mo,435,299,False,94.31
1199,AF-A0A7K6EL78-F1-mo,435,376,False,94.41
1200,AF-A0A852HZE1-F1-mo,435,272,False,94.49
1201,AF-A0A1V4J962-F1-mo,435,643,False,100.0
1202,AF-A0A7K6B9B9-F1-mo,435,234,False,93.59
1203,AF-A0A6G1R7M0-F1-mo,435,177,False,91.53
1204,AF-A0A1R2CWL8-F1-mo,436,640,True,100.0
1205,AF-A0A1R2CWL8-F1-mo,436,640,False,100.0
1206,AF-A0A915NIH3-F1-mo,437,639,True,100.0
1207,AF-A0A915NIH3-F1-mo,437,639,False,100.0
1208,AF-A0A8C3K900-F1-mo,438,635,True,100.0
1209,AF-A0A8C3K900-F1-mo,438,635,False,100.0
1210,AF-A0A1A8QVW0-F1-mo,439,635,True,100.0
1211,AF-A0A1A8QVW0-F1-mo,439,635,False,100.0
1212,AF-A0A0C2GSY1-F1-mo,440,635,True,100.0
1213,AF-A0A0C2GSY1-F1-mo,440,635,False,100.0
1214,AF-A0A7S0D1J4-F1-mo,441,634,True,100.0
1215,AF-A0A7S0D1J4-F1-mo,441,634,False,100.0
1216,AF-A0A6B2G036-F1-mo,442,633,True,100.0
1217,AF-A0A6B2G036-F1-mo,442,633,False,100.0
1218,AF-A0A9J2P616-F1-mo,443,632,True,100.0
1219,AF-A0A9J2P616-F1-mo,443,632,False,100.0
1220,AF-A0A8D8SEV2-F1-mo,444,631,True,100.0
1221,AF-A0A8D8SEV2-F1-mo,444,631,False,100.0
1222,AF-A0A8S2EQE7-F1-mo,445,631,True,100.0
1223,AF-A0A8S2EQE7-F1-mo,445,631,False,100.0
1224,AF-A0A2G8LNW3-F1-mo,446,628,True,100.0
1225,AF-A0A2G8LNW3-F1-mo,446,628,False,100.0
1226,AF-H3H5Q4-F1-model_,447,628,True,100.0
1227,AF-H3H5Q4-F1-model_,447,628,False,100.0
1228,AF-A0A821YIX7-F1-mo,448,626,True,100.0
1229,AF-A0A817RZ15-F1-mo,448,164,False,92.07
1230,AF-A0A817RZ15-F1-mo,448,164,False,92.07
1231,AF-A0A821YIX7-F1-mo,448,626,False,100.0
1232,AF-A0A973YGQ3-F1-mo,449,620,True,100.0
1233,AF-A0A973YGQ3-F1-mo,449,620,False,100.0
1234,AF-A0A6I9MWS8-F1-mo,450,620,True,100.0
1235,AF-A0A6I9MWS8-F1-mo,450,620,False,100.0
1236,AF-A0AAV2LVL7-F1-mo,451,620,True,100.0
1237,AF-A0A6F9CMR8-F1-mo,452,618,True,100.0
1238,AF-A0A6F9CMR8-F1-mo,452,618,False,100.0
1239,AF-A0ABD1KS39-F1-mo,453,618,True,100.0
1240,AF-A0ABD1KS39-F1-mo,453,618,False,100.0
1241,AF-A0A3S1BPS2-F1-mo,454,618,True,100.0
1242,AF-A0A3S1BPS2-F1-mo,454,618,False,100.0
1243,AF-A0A7R9B0Y0-F1-mo,455,618,True,100.0
1244,AF-A0A7R9B0Y0-F1-mo,455,618,False,100.0
1245,AF-A0A8S3Z5V8-F1-mo,456,614,True,100.0
1246,AF-A0A8S3Z5V8-F1-mo,456,614,False,100.0
1247,AF-A0A8K0GGP8-F1-mo,457,614,True,100.0
1248,AF-A0A8K0GGP8-F1-mo,457,614,False,100.0
1249,AF-T1F269-F1-model_,458,613,True,100.0
1250,AF-T1F269-F1-model_,458,613,False,100.0
1251,AF-A0A158QJ81-F1-mo,459,613,True,100.0
1252,AF-A0A158QJ81-F1-mo,459,613,False,100.0
1253,AF-A0A8X7YH43-F1-mo,460,613,True,100.0
1254,AF-F6X7Y7-F1-model_,461,611,True,100.0
1255,AF-F6X7Y7-F1-model_,461,611,False,100.0
1256,AF-A0A813JU87-F1-mo,462,610,True,100.0
1257,AF-A0A813JU87-F1-mo,462,610,False,100.0
1258,AF-A0A7S4UU07-F1-mo,463,610,True,100.0
1259,AF-A0A7S4UU07-F1-mo,463,610,False,100.0
1260,AF-A0A820W1M7-F1-mo,464,609,True,100.0
1261,AF-A0A820W1M7-F1-mo,464,609,False,100.0
1262,AF-A0A6S7J1J6-F1-mo,465,608,True,100.0
1263,AF-A0A6S7J1J6-F1-mo,465,608,False,100.0
1264,AF-A0A1V9Y3U5-F1-mo,466,607,True,100.0
1265,AF-A0A1V9Y3U5-F1-mo,466,607,False,100.0
1266,AF-A0A484KVJ1-F1-mo,467,605,True,100.0
1267,AF-A0A484KVJ1-F1-mo,467,605,False,100.0
1268,AF-A0AB34GI10-F1-mo,468,603,True,100.0
1269,AF-A0AB34GI10-F1-mo,468,603,False,100.0
1270,AF-A0AAF3J481-F1-mo,469,601,True,100.0
1271,AF-A0AAF3J481-F1-mo,469,601,False,100.0
1272,AF-A0A6V7WRF5-F1-mo,470,600,True,100.0
1273,AF-A0A6V7VL34-F1-mo,470,536,False,97.95
1274,AF-A0A6V7WRF5-F1-mo,470,600,False,100.0
1275,AF-A0A6V7VL34-F1-mo,470,536,False,97.95
1276,AF-A0A4Y2IWL4-F1-mo,471,598,True,100.0
1277,AF-A0A4Y2IWL4-F1-mo,471,598,False,100.0
1278,AF-C3ZZL8-F1-model_,472,597,True,100.0
1279,AF-C3ZZL8-F1-model_,472,597,False,100.0
1280,AF-A0A2J8RFQ9-F1-mo,473,597,True,100.0
1281,AF-A0A2J8RFQ9-F1-mo,473,597,False,100.0
1282,AF-A0A060WXK8-F1-mo,474,596,True,100.0
1283,AF-A0A060WXK8-F1-mo,474,596,False,100.0
1284,AF-A0A812NIS7-F1-mo,475,596,True,100.0
1285,AF-A0A812NIS7-F1-mo,475,596,False,100.0
1286,AF-A0A3R7KKV7-F1-mo,476,595,True,100.0
1287,AF-A0A3R7KKV7-F1-mo,476,595,False,100.0
1288,AF-A0AA47MNW2-F1-mo,477,594,True,100.0
1289,AF-A0AA47MNW2-F1-mo,477,594,False,100.0
1290,AF-A0A443S1R6-F1-mo,478,591,True,100.0
1291,AF-A0A443S1R6-F1-mo,478,591,False,100.0
1292,AF-A0A6A4QPP6-F1-mo,479,589,True,100.0
1293,AF-A0A6A4QPP6-F1-mo,479,589,False,100.0
1294,AF-A0A6V7VKY9-F1-mo,480,587,True,100.0
1295,AF-A0A6V7VKY9-F1-mo,480,587,False,100.0
1296,AF-A0A8S1DEM2-F1-mo,481,583,True,100.0
1297,AF-A0A8S1DEY4-F1-mo,481,540,False,99.44
1298,AF-A0A8S1D5R0-F1-mo,481,417,False,98.8
1299,AF-A0A8S1DEM2-F1-mo,481,583,False,100.0
1300,AF-A0A8S1DEY4-F1-mo,481,540,False,99.44
1301,AF-A0A8S1D5R0-F1-mo,481,417,False,98.8
1302,AF-A0A7S3Z4R3-F1-mo,482,582,True,100.0
1303,AF-A0A7S3Z4R3-F1-mo,482,582,False,100.0
1304,AF-A0AAV6PCR6-F1-mo,483,580,True,100.0
1305,AF-A0AAV6PCR6-F1-mo,483,580,False,100.0
1306,AF-A0A7R9L235-F1-mo,484,580,True,100.0
1307,AF-A0A7R9L235-F1-mo,484,580,False,100.0
1308,AF-A7T173-F1-model_,485,578,True,100.0
1309,AF-A7T173-F1-model_,485,578,False,100.0
1310,AF-A0AAV7ZLP2-F1-mo,486,577,True,100.0
1311,AF-A0AAV7ZLP2-F1-mo,486,577,False,100.0
1312,AF-A0A7S3BN79-F1-mo,487,576,True,100.0
1313,AF-A0A7S3BQC7-F1-mo,487,275,False,98.55
1314,AF-A0A7S3BQC7-F1-mo,487,275,False,98.55
1315,AF-A0A7S3BN79-F1-mo,487,576,False,100.0
1316,AF-A0A974HE50-F1-mo,488,572,True,100.0
1317,AF-A0A974HE50-F1-mo,488,572,False,100.0
1318,AF-A0A8C2YS04-F1-mo,489,572,True,100.0
1319,AF-A0A8C2YS04-F1-mo,489,572,False,100.0
1320,AF-A0A9D4IDV1-F1-mo,490,571,True,100.0
1321,AF-A0A9D4IDV1-F1-mo,490,571,False,100.0
1322,AF-A0AAD9NQ86-F1-mo,491,570,True,100.0
1323,AF-A0AAD9NQ86-F1-mo,491,570,False,100.0
1324,AF-A0AAV8VBX7-F1-mo,492,570,True,100.0
1325,AF-A0AAV8VBX7-F1-mo,492,570,False,100.0
1326,AF-A0A835U5U2-F1-mo,493,570,True,100.0
1327,AF-A0A835U5U2-F1-mo,493,570,False,100.0
1328,AF-A0A8S3Z0Q3-F1-mo,494,569,True,100.0
1329,AF-A0A8S3Z0Q3-F1-mo,494,569,False,100.0
1330,AF-A0A0L0FU33-F1-mo,495,567,True,100.0
1331,AF-A0A0L0FU33-F1-mo,495,567,False,100.0
1332,AF-A0A8S4BXM3-F1-mo,496,565,True,100.0
1333,AF-A0A8S4BXM3-F1-mo,496,565,False,100.0
1334,AF-A0A0R1E8N1-F1-mo,497,565,True,100.0
1335,AF-A0A0R1E8N1-F1-mo,497,565,False,100.0
1336,MGYP001428331725,498,565,True,100.0
1337,MGYP001428331725,498,565,False,100.0
1338,AF-A0A8C4RYS8-F1-mo,499,564,True,100.0
